Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
1150,Scaled Mask,Gali,Zuum,360,50,2,3,214,210,206,183,235,207,2,4,4,3,4,3,B,13,"Will, Fury, No Anger","Blaze Wall, Spirit Punch",Run,1
415,Chef,Ghost,??? (Chef),320,0,1,2,116,102,121,171,167,89,1,1,4,4,4,1,B,7,"Power, Anger",,Dodge,1
416,Chef,Ghost,??? (Chef),320,0,1,2,108,131,135,150,154,90,1,1,4,4,4,1,B,7,"Power, Anger",Magic Card,Dodge,1
417,Chef,Ghost,??? (Chef),320,0,1,2,144,93,126,159,160,83,1,1,4,4,4,1,B,7,"Power, Anger",,Dodge,1
822,Chef,Ghost,??? (Chef),320,0,1,2,116,102,121,171,167,89,1,1,4,4,4,1,B,7,"Power, Anger, Real",,Dodge,1
1019,Chef,Ghost,??? (Chef),440,20,0,1,130,113,184,190,171,97,3,2,4,4,4,1,B,7,"Power, Anger",Magic Card,Dodge,1
213,Ghost,Ghost,Ghost,300,0,1,2,100,90,120,140,150,80,1,1,4,4,4,1,B,7,"Power, Anger",,Dodge,0
536,Ghost,Ghost,Ghost,320,0,1,2,110,95,139,176,166,83,1,1,4,4,4,1,B,7,"Power, Anger",Energy Shot,Dodge,1
821,Ghost,Ghost,Ghost,300,0,1,2,140,110,180,120,160,70,1,1,4,4,4,1,B,7,"Power, Anger, Vigor",,Dodge,0
1076,Ghost,Ghost,Ghost,300,0,1,2,140,110,180,120,160,70,1,1,4,4,4,1,C,6,"Power, Anger, Vigor",,Dodge,0
1154,Ghost,Ghost,Ghost,370,-40,0,1,183,131,130,192,186,183,3,2,3,3,4,3,A,7,No Power Special,Pigeon Bomb,Dodge,1
363,Dream Golem,Golem,??? (Dream Golem),330,-20,0,1,142,142,122,44,103,181,3,4,3,1,1,5,E,18,"Power, Anger, Guard",Earthquake,,1
364,Dream Golem,Golem,??? (Dream Golem),430,-70,2,3,99,145,114,61,82,158,2,3,3,1,2,3,D,14,"Power, Anger, Fury",Roll Assault,Leap,1
365,Dream Golem,Golem,??? (Dream Golem),350,-30,1,2,104,158,148,107,90,123,2,4,4,2,2,3,C,14,"Power, Anger, Guard",,,1
690,Dream Golem,Golem,??? (Dream Golem),330,-20,0,1,142,142,122,44,103,181,3,4,3,1,1,5,E,18,"Power, Anger, Fight, Guard",Earthquake,,1
1001,Dream Golem,Golem,??? (Dream Golem),440,-10,0,1,130,171,134,66,112,228,3,4,3,2,1,5,E,18,"Power, Anger, Guard",Earthquake,Leap,1
1223,ForwardGolem,Golem,??? (ForwardGolem),330,-20,0,1,142,142,122,44,103,181,3,4,3,1,1,5,E,18,"Power, Anger, Guard",Earthquake,,0
1224,ForwardGolem,Golem,??? (ForwardGolem),430,-70,2,3,99,145,114,61,82,158,2,3,3,1,2,3,D,14,"Power, Anger, Fury",Roll Assault,Leap,0
1225,ForwardGolem,Golem,??? (ForwardGolem),350,-30,1,2,104,158,148,107,90,123,2,4,4,2,2,3,C,14,"Power, Anger, Guard",,,0
974,Sand Golem,Golem,??? (Sand Golem),370,-40,2,3,251,294,177,113,99,309,4,4,3,2,2,5,D,15,"Power, Anger, Fight, Guard",Brow Smash,"Shoot, Mandy",1
1202,Sand Golem,Golem,??? (Sand Golem),370,-40,2,3,251,307,165,126,120,274,4,5,3,2,2,4,D,15,"Power, Anger, Fight, Guard",Smash Thwack,"Shoot, Mandy",1
84,Dagon,Golem,Arrow Head,370,10,0,1,120,150,110,80,40,200,3,4,3,2,1,5,E,18,"Power, Anger, Guard",,,0
502,Dagon,Golem,Arrow Head,390,10,0,1,126,151,130,82,84,208,3,4,3,2,1,5,E,18,"Power, Anger, Grit, Guard",,,1
674,Dagon,Golem,Arrow Head,370,10,0,1,120,150,110,80,40,200,3,4,3,2,1,5,E,18,"Power, Anger, Fight, Guard",,,0
90,Dao,Golem,Bajarl,350,15,0,1,110,160,120,90,70,130,3,5,3,2,2,4,E,16,"Power, Anger, Guard",,,0
680,Dao,Golem,Bajarl,350,15,0,1,110,160,120,90,70,130,3,5,3,2,2,4,E,16,"Power, Anger, Guard, Vigor",,,0
87,Sleepyhead,Golem,Baku,370,60,2,3,140,210,70,50,40,150,4,5,2,1,1,4,E,17,"Power, Anger, Guard",,,0
677,Sleepyhead,Golem,Baku,370,60,2,3,140,210,70,50,40,150,4,5,2,1,1,4,E,17,"Power, Anger, Guard, Ease",,,0
78,Strong Horn,Golem,Beaclon,330,30,1,2,110,180,100,70,60,160,3,5,2,1,1,5,E,16,"Power, Anger, Guard",,Pull,0
668,Strong Horn,Golem,Beaclon,330,30,1,2,110,180,100,70,60,160,3,5,2,1,1,5,E,16,"Power, Anger, Guard, Vigor",,Pull,0
77,Tyrant,Golem,Dragon,310,-55,1,2,100,220,130,90,60,150,3,5,4,2,1,4,E,18,"Power, Anger, Guard",,,0
667,Tyrant,Golem,Dragon,310,-55,1,2,100,220,130,90,60,150,3,5,4,2,1,4,E,18,"Power, Anger, Fury, Guard",,,0
1163,Tyrant,Golem,Dragon,410,-90,2,3,136,242,81,145,48,129,4,5,3,2,1,4,D,18,"Power, Anger, Guard",Charge,,1
83,Battle Rocks,Golem,Durahan,370,-35,3,4,110,200,100,80,60,180,3,5,3,2,1,5,E,16,"Power, Anger, Guard",,Domino,0
673,Battle Rocks,Golem,Durahan,370,-35,3,4,110,200,100,80,60,180,3,5,3,2,1,5,E,16,"Power, Anger, Will, Guard",,Domino,0
88,Amenhotep,Golem,Gali,310,70,0,1,100,150,110,60,50,130,3,4,4,2,1,4,D,18,"Power, Anger, Guard",,,0
678,Amenhotep,Golem,Gali,310,70,0,1,100,150,110,60,50,130,3,4,4,2,1,4,D,18,"Power, Anger, Fury, Guard",,,0
81,Golem,Golem,Golem,350,35,2,3,100,220,110,70,60,160,3,5,3,1,1,5,E,18,"Power, Anger, Guard",,,0
500,Golem,Golem,Golem,370,35,2,3,105,227,128,73,69,198,3,5,3,1,1,5,E,18,"Power, Anger, Grit, Guard",,,1
671,Golem,Golem,Golem,350,35,2,3,100,220,110,70,60,160,3,5,3,1,1,5,E,18,"Power, Anger, Grit, Guard",,,0
86,Moaigon,Golem,Hare,330,40,0,1,100,160,110,70,130,120,3,5,2,2,3,3,D,17,"Power, Anger, Guard",,,0
504,Moaigon,Golem,Hare,350,40,0,1,109,222,115,76,132,121,3,5,2,2,3,3,D,17,"Power, Anger, Grit, Guard",,,1
676,Moaigon,Golem,Hare,330,40,0,1,100,160,110,70,130,120,3,5,2,2,3,3,D,17,"Power, Anger, Grit, Guard",,,0
79,Gobi,Golem,Henger,330,60,0,1,100,170,120,80,60,140,3,5,3,2,2,4,D,17,"Power, Anger, Guard",,Shoot,0
506,Gobi,Golem,Henger,350,15,0,1,126,165,145,80,61,225,3,4,3,2,1,5,D,16,"Power, Anger, Grit, Guard",,Endure,1
669,Gobi,Golem,Henger,330,60,0,1,100,170,120,80,60,140,3,5,3,2,2,4,D,17,"Power, Anger, Fury, Guard",,Shoot,0
1108,Gobi,Golem,Henger,460,60,2,3,17,17,17,17,17,17,3,5,3,2,2,4,D,17,"Power, Anger, Guard","Earthquake, Cyclone",Endure,1
1109,Gobi,Golem,Henger,410,40,1,2,120,200,100,120,80,120,3,5,3,2,2,4,D,17,"Power, Anger, Guard",Fist Shot,Shoot,1
1142,Gobi,Golem,Henger,360,60,3,4,139,209,152,89,66,189,3,5,4,2,2,4,A,17,"Power, Anger, Grit, Will, Guard",Fist Missile,Shoot,1
94,Poseidon,Golem,Jell,350,15,0,1,120,160,100,70,50,220,3,4,3,2,1,5,D,16,"Power, Anger, Guard",,Endure,0
684,Poseidon,Golem,Jell,350,15,0,1,120,160,100,70,50,220,3,4,3,2,1,5,D,16,"Power, Anger, Guard, Hurry",,Endure,0
93,Angolmor,Golem,Joker,310,-75,3,4,100,130,140,110,60,150,3,4,4,3,1,4,D,16,"Power, Anger, Guard, Real",,,0
683,Angolmor,Golem,Joker,310,-75,3,4,100,130,140,110,60,150,3,4,4,3,1,4,D,16,"Power, Anger, Guard, Vigor, Real",,,0
1164,Angolmor,Golem,Joker,420,-77,2,3,19,99,7,100,10,72,3,5,3,3,2,4,D,16,"Power, Anger, Guard, Real",Heavy Slap,,1
91,Astro,Golem,Metalner,350,-10,0,1,90,110,100,120,30,200,3,4,2,3,1,5,C,13,"Power, Anger, Guard",,,0
681,Astro,Golem,Metalner,350,-10,0,1,90,110,100,120,30,200,3,4,2,3,1,5,C,13,"Power, Anger, Guard, Hurry",,,0
1189,Astro,Golem,Metalner,450,13,2,3,13,13,13,13,13,13,3,4,3,3,2,4,D,13,"Power, Anger, Grit, Guard","Diving Press, Charge, Earthquake",,1
95,Wood Golem,Golem,Mock,390,5,1,2,110,140,150,50,60,160,2,4,4,1,1,4,E,16,"Power, Anger, Guard",,,0
685,Wood Golem,Golem,Mock,390,5,1,2,110,140,150,50,60,160,2,4,4,1,1,4,E,16,"Power, Anger, Grit, Guard",,,0
97,Black Golem,Golem,Monol,310,-20,0,1,130,140,110,40,60,170,3,4,3,1,1,5,E,18,"Power, Anger, Guard",,,0
687,Black Golem,Golem,Monol,310,-20,0,1,130,140,110,40,60,170,3,4,3,1,1,5,E,18,"Power, Anger, Fury, Guard",,,0
99,Marble Guy,Golem,Naga,310,-65,1,2,120,190,60,70,50,150,3,5,2,2,1,4,D,15,"Power, Anger, Guard",,,0
689,Marble Guy,Golem,Naga,310,-65,1,2,120,190,60,70,50,150,3,5,2,2,1,4,D,15,"Power, Anger, Grit, Guard",,,0
76,Pink Golem,Golem,Pixie,330,-30,1,2,90,150,140,80,70,120,2,4,4,2,2,3,C,14,"Power, Anger, Guard",,,0
666,Pink Golem,Golem,Pixie,330,-30,1,2,90,150,140,80,70,120,2,4,4,2,2,3,C,14,"Power, Anger, Guard, Ease",,,0
1107,Pink Golem,Golem,Pixie,460,20,3,4,16,16,16,16,16,16,2,4,4,3,2,3,C,14,"Power, Anger, Will, Guard",Charge,,1
96,Ecologuardia,Golem,Plant,390,50,1,2,140,100,110,90,60,130,4,3,3,2,1,3,E,14,"Power, Anger, Guard",,,0
686,Ecologuardia,Golem,Plant,390,50,1,2,140,100,110,90,60,130,4,3,3,2,1,3,E,14,"Power, Anger, Will, Guard",,,0
92,Titan,Golem,Suezo,350,-50,1,2,110,130,140,70,60,150,3,4,4,2,1,4,E,16,"Power, Anger, Guard",,,0
505,Titan,Golem,Suezo,370,-50,1,2,113,137,149,78,73,197,3,4,4,2,1,4,E,16,"Power, Anger, Grit, Guard",,,1
682,Titan,Golem,Suezo,350,-50,1,2,110,130,140,70,60,150,3,4,4,2,1,4,E,16,"Power, Anger, Guard, Ease",,,0
1111,Titan,Golem,Suezo,450,55,3,4,55,55,55,55,55,55,3,4,4,2,1,4,D,16,"Power, Anger",,,1
85,Big Blue,Golem,Tiger,330,60,1,2,120,140,110,130,70,100,3,4,3,3,2,3,D,14,"Power, Anger, Guard",,,0
503,Big Blue,Golem,Tiger,350,60,1,2,180,143,117,135,73,109,3,4,3,3,2,3,D,14,"Power, Anger, Grit, Guard",,,1
675,Big Blue,Golem,Tiger,330,60,1,2,120,140,110,130,70,100,3,4,3,3,2,3,D,14,"Power, Anger, Guard, Hurry",,,0
1143,Big Blue,Golem,Tiger,410,-25,0,1,148,148,103,175,117,115,3,4,3,3,2,4,D,18,"Will, Guard, Hurry, No Power Special",Giant Clap,,1
98,Magna,Golem,Worm,330,25,2,3,150,160,110,90,20,130,4,4,3,2,1,4,E,17,"Power, Anger, Guard",,,0
688,Magna,Golem,Worm,330,25,2,3,150,160,110,90,20,130,4,4,3,2,1,4,E,17,"Power, Anger, Will, Guard",,,0
80,Mariomax,Golem,Wracky,410,-70,2,3,90,130,100,60,70,120,3,3,3,1,2,3,D,14,"Power, Anger, Guard",,Leap,0
670,Mariomax,Golem,Wracky,410,-70,2,3,90,130,100,60,70,120,3,3,3,1,2,3,D,14,"Power, Anger, Guard, Hurry",,Leap,0
89,Pressure,Golem,Zilla,350,35,2,3,110,150,140,80,60,160,3,5,4,1,1,4,D,18,"Power, Anger, Guard",,Torble sea,0
679,Pressure,Golem,Zilla,350,35,2,3,110,150,140,80,60,160,3,5,4,1,1,4,D,18,"Power, Anger, Grit, Guard",,Torble sea,0
1110,Pressure,Golem,Zilla,440,22,2,3,22,22,22,22,22,22,3,4,4,3,1,4,C,18,"Power, Anger, Guard",,"Endure, Swim",1
82,Scaled Golem,Golem,Zuum,350,20,0,1,100,140,110,70,90,130,3,4,3,2,2,4,D,16,"Power, Anger, Guard",,Run,0
501,Scaled Golem,Golem,Zuum,370,20,0,1,113,142,144,72,115,136,3,4,3,2,2,4,D,16,"Power, Anger, Grit, Guard",,Run,1
672,Scaled Golem,Golem,Zuum,350,20,0,1,100,140,110,70,90,130,3,4,3,2,2,4,D,16,"Power, Anger, Will, Guard",,Run,0
1226,Kung Fu Hare,Hare,??? (Kung Fu Hare),320,45,0,1,94,142,76,112,153,42,3,5,1,3,5,1,C,15,"Power, Anger, Grit, Fight",Back Blow,,0
1228,Kung Fu Hare,Hare,??? (Kung Fu Hare),380,55,1,2,133,122,100,120,151,86,4,3,2,3,4,1,C,12,"Power, Anger, Grit",,,0
387,Tornado,Hare,??? (Tornado),320,45,0,1,94,142,76,112,153,42,3,5,1,3,5,1,C,15,"Power, Anger, Grit, Fight",Back Blow,,1
388,Tornado,Hare,??? (Tornado),300,75,0,1,107,147,107,124,153,66,3,4,3,3,4,2,C,16,"Power, Anger, Grit, Fight",,,1
771,Tornado,Hare,??? (Tornado),320,45,0,1,94,142,76,112,153,42,3,5,1,3,5,1,C,15,"Power, Anger, Grit, Fight, Guard",Back Blow,,1
1009,Tornado,Hare,??? (Tornado),420,20,0,1,129,197,92,166,143,95,3,5,1,3,5,2,C,15,"Power, Anger, Grit, Fight",Back Blow,,1
1123,Tornado,Hare,??? (Tornado),444,45,3,4,16,16,16,16,16,16,3,4,1,3,5,2,C,15,"Power, Anger, Grit, Fight","Back Blow, Rolling Blow",,1
166,Prince Hare,Hare,Gali,280,75,0,1,100,130,90,110,140,50,3,4,3,3,4,2,C,16,"Power, Anger, Grit",,,0
521,Prince Hare,Hare,Gali,98,75,0,1,98,98,98,98,98,98,3,4,3,3,4,2,C,16,"Power, Anger, Grit",,,1
764,Prince Hare,Hare,Gali,280,75,0,1,100,130,90,110,140,50,3,4,3,3,4,2,C,16,"Power, Anger, Grit, Fury",,,0
1184,Prince Hare,Hare,Gali,399,99,0,1,99,99,99,99,99,99,3,4,3,3,4,2,C,16,"Power, Anger, Grit",High Kick,,1
162,Rocky Fur,Hare,Golem,320,40,2,3,100,170,80,90,110,120,3,5,2,2,3,3,D,16,"Power, Anger, Grit",,,0
760,Rocky Fur,Hare,Golem,320,40,2,3,100,170,80,90,110,120,3,5,2,2,3,3,D,16,"Power, Anger, Grit, Guard",,,0
165,Hare,Hare,Hare,300,45,0,1,50,130,70,100,140,40,3,5,1,3,5,1,C,15,"Power, Anger, Grit",,,0
520,Hare,Hare,Hare,320,45,0,1,63,145,71,124,151,59,3,5,1,3,5,1,C,15,"Power, Anger, Grit",,,1
763,Hare,Hare,Hare,300,45,0,1,50,130,70,100,140,40,3,5,1,3,5,1,C,15,"Power, Anger, Grit, Fight",,,0
1183,Hare,Hare,Hare,430,12,0,1,12,12,12,12,12,12,3,4,1,3,5,2,B,15,"Power, Anger, Grit",Foul Gas,,1
168,Jelly Hare,Hare,Jell,320,20,0,1,100,140,60,110,130,90,3,4,2,3,4,2,C,15,"Power, Anger, Grit",,Endure,0
766,Jelly Hare,Hare,Jell,320,20,0,1,100,140,60,110,130,90,3,4,2,3,4,2,C,15,"Power, Anger, Grit, Will",,Endure,0
170,Evil Hare,Hare,Monol,280,-15,0,1,100,140,90,120,130,110,3,4,2,3,3,3,D,16,"Power, Anger, Grit",,,0
768,Evil Hare,Hare,Monol,280,-15,0,1,100,140,90,120,130,110,3,4,2,3,3,3,D,16,"Power, Anger, Grit, Guard",,,0
172,Purple Hare,Hare,Naga,280,-60,1,2,110,160,70,120,140,100,3,5,1,3,4,2,C,13,"Power, Anger, Grit",,,0
770,Purple Hare,Hare,Naga,280,-60,1,2,110,160,70,120,140,100,3,5,1,3,4,2,C,13,"Power, Anger, Grit, Will",,,0
161,Fairy Hare,Hare,Pixie,300,-25,1,2,80,130,100,120,180,50,2,4,3,3,5,1,B,12,"Power, Anger, Grit",,,0
759,Fairy Hare,Hare,Pixie,300,-25,1,2,80,130,100,120,180,50,2,4,3,3,5,1,B,12,"Power, Anger, Grit, Ease",,,0
1147,Fairy Hare,Hare,Pixie,390,50,2,3,109,124,161,174,143,104,2,3,3,3,5,2,A,13,"Grit, Ease, No Anger",Kung Fu Blow,,1
169,Leaf Hare,Hare,Plant,360,55,1,2,120,110,90,100,140,70,4,3,2,3,4,1,C,12,"Power, Anger, Grit",,,0
767,Leaf Hare,Hare,Plant,360,55,1,2,120,110,90,100,140,70,4,3,2,3,4,1,C,12,"Power, Anger, Grit, Guard",,,0
1148,Leaf Hare,Hare,Plant,370,-60,0,1,195,181,201,185,196,248,4,3,2,3,4,3,A,13,"Grit, Vigor, No Power Special",Big Bang,,1
167,Four Eyed,Hare,Suezo,320,-45,1,2,90,140,100,110,130,70,3,4,3,3,4,1,C,14,"Power, Anger, Grit",,,0
765,Four Eyed,Hare,Suezo,320,-45,1,2,90,140,100,110,130,70,3,4,3,3,4,1,C,14,"Power, Anger, Grit, Ease",,,0
164,Blue Hare,Hare,Tiger,300,65,1,2,100,130,70,160,170,40,3,4,2,4,5,1,C,13,"Power, Anger, Grit",,,0
762,Blue Hare,Hare,Tiger,300,65,1,2,100,130,70,160,170,40,3,4,2,4,5,1,C,13,"Power, Anger, Grit, Hurry",,,0
171,Wild Hare,Hare,Worm,300,30,2,3,120,140,90,100,110,70,4,4,2,3,3,1,C,15,"Power, Anger, Grit",,,0
769,Wild Hare,Hare,Worm,300,30,2,3,120,140,90,100,110,70,4,4,2,3,3,1,C,15,"Power, Anger, Grit, Fury",,,0
1122,Wild Hare,Hare,Worm,420,34,2,3,34,346,34,34,34,34,4,5,2,3,3,3,C,14,"Power, Anger, Grit","Straight, HardStraight",Pull,1
163,Scaled Hare,Hare,Zuum,320,20,0,1,100,130,70,110,140,80,3,4,1,3,4,2,C,14,"Power, Anger, Grit",,Run,0
761,Scaled Hare,Hare,Zuum,320,20,0,1,100,130,70,110,140,80,3,4,1,3,4,2,C,14,"Power, Anger, Grit, Guard",,Run,0
355,Skeleton,Henger,??? (Skeleton),300,-55,3,4,102,161,147,159,127,101,2,4,4,4,3,2,C,15,"Power, Anger, Real",Arm Cannon,Shoot,1
356,Skeleton,Henger,??? (Skeleton),300,-55,3,4,85,152,184,165,167,36,2,4,4,4,3,2,C,15,"Power, Anger, Real",,Shoot,1
357,Skeleton,Henger,??? (Skeleton),300,-55,3,4,57,162,175,161,99,68,2,4,4,4,3,2,C,15,"Power, Anger, Real",,Shoot,1
654,Skeleton,Henger,??? (Skeleton),300,-55,3,4,102,161,147,159,127,101,2,4,4,4,3,2,C,15,"Power, Anger, Vigor, Real",Arm Cannon,Shoot,1
999,Skeleton,Henger,??? (Skeleton),420,-30,3,4,122,192,154,187,145,90,2,4,4,3,4,2,C,15,"Power, Anger, Real",Arm Cannon,Shoot,1
58,Garlant,Henger,Dragon,280,-35,1,2,90,140,130,150,110,80,2,4,4,4,3,2,C,17,"Power, Anger",,Shoot,0
646,Garlant,Henger,Dragon,280,-35,1,2,90,140,130,150,110,80,2,4,4,4,3,2,C,17,"Power, Anger, Fury",,Shoot,0
1141,Garlant,Henger,Dragon,400,-35,0,1,109,164,162,164,104,89,3,4,4,3,3,2,C,17,"Power, Anger",Napalm Shot,Shoot,1
1180,Garlant,Henger,Dragon,430,-9,0,1,9,9,9,9,9,9,2,4,4,3,4,2,A,17,,"Laser Sword, Burst Cannon",Shoot,1
989,Proto,Henger,Gali,300,70,0,1,119,136,130,140,157,100,2,3,3,5,4,4,C,16,"Power, Anger",,Shoot,0
1047,Proto,Henger,Gali,400,55,2,3,154,202,118,181,164,120,3,4,2,5,4,3,C,16,"Power, Anger, Fury",Laser Sword,Shoot,1
1101,Proto,Henger,Gali,410,-30,2,3,130,90,180,150,120,110,2,3,4,5,3,4,C,16,"Power, Anger, Grit",Eye Beam,Shoot,1
1102,Proto,Henger,Gali,420,78,3,4,78,78,78,78,78,78,2,3,3,5,4,4,C,16,"Power, Anger, Will",Arm Cannon,Dodge,1
60,Gaia,Henger,Golem,320,50,2,3,90,150,120,110,100,80,2,4,3,3,3,3,D,17,"Power, Anger",,Shoot,0
648,Gaia,Henger,Golem,320,50,2,3,90,150,120,110,100,80,2,4,3,3,3,3,D,17,"Power, Anger, Guard",,Shoot,0
1100,Gaia,Henger,Golem,400,50,2,3,100,180,90,140,70,120,3,4,3,3,3,3,E,17,"Power, Anger","Drill Shot, Hammer Fall",Shoot,1
59,Henger,Henger,Henger,300,70,0,1,100,150,110,160,170,90,2,4,3,4,4,2,C,16,"Power, Anger",,Shoot,0
495,Henger,Henger,Henger,320,70,0,1,100,162,116,191,204,100,2,4,3,4,4,2,C,16,"Power, Anger",,Shoot,1
647,Henger,Henger,Henger,300,70,0,1,100,150,110,160,170,90,2,4,3,4,4,2,C,16,"Power, Anger, Guard",,Shoot,0
1171,Henger,Henger,Henger,410,-25,0,1,117,132,101,164,162,130,2,3,3,4,4,3,B,16,No Power Special,Laser Swords,Shoot,1
63,End Bringer,Henger,Joker,280,-55,3,4,90,140,130,150,120,80,2,4,4,4,3,2,C,15,"Power, Anger, Real",,Shoot,0
651,End Bringer,Henger,Joker,280,-55,3,4,90,140,130,150,120,80,2,4,4,4,3,2,C,15,"Power, Anger, Fury, Real",,Shoot,0
1181,End Bringer,Henger,Joker,380,14,2,3,73,163,300,160,110,160,3,4,5,4,2,2,D,15,"Power, Anger, Will, Real","Sound Wave, Eye Beam","Shoot, Meditate",1
62,Heuy,Henger,Metalner,320,10,0,1,80,110,90,150,120,100,2,3,2,4,3,3,B,12,"Power, Anger",,Shoot,0
650,Heuy,Henger,Metalner,320,10,0,1,80,110,90,150,120,100,2,3,2,4,3,3,B,12,"Power, Anger, Hurry",,Shoot,0
1103,Heuy,Henger,Metalner,430,-20,2,3,99,171,75,99,170,78,2,3,3,3,4,3,C,12,"Power, Anger",Sound Wave,Shoot,1
64,Automaton,Henger,Mock,360,20,1,2,90,100,150,110,120,80,2,3,4,3,3,2,C,14,"Power, Anger",,Shoot,0
652,Automaton,Henger,Mock,360,20,1,2,90,100,150,110,120,80,2,3,4,3,3,2,C,14,"Power, Anger, Grit",,Shoot,0
65,Black Henger,Henger,Monol,280,0,0,1,90,150,100,120,130,110,2,4,3,3,3,3,D,17,"Power, Anger",,Shoot,0
496,Black Henger,Henger,Monol,300,70,0,1,212,139,88,112,113,105,2,4,3,3,3,3,C,17,"Power, Anger",,Shoot,1
653,Black Henger,Henger,Monol,280,0,0,1,90,150,100,120,130,110,2,4,3,3,3,3,D,17,"Power, Anger, Guard",,Shoot,0
1104,Black Henger,Henger,Monol,410,-60,3,4,110,194,120,162,136,80,3,4,3,3,3,3,C,16,"Power, Anger",Laser Sword,Kawrea,1
61,Omega,Henger,Zuum,320,30,0,1,90,130,110,140,150,80,2,4,3,4,4,2,C,15,"Power, Anger",,"Run, Shoot",0
649,Omega,Henger,Zuum,320,30,0,1,90,130,110,140,150,80,2,4,3,4,4,2,C,15,"Power, Anger, Will",,"Run, Shoot",0
978,Bloody Eye,Hopper,??? (Bloody Eye),370,-50,2,3,201,167,226,307,242,91,3,3,3,5,4,3,A,6,"Power, Anger, Will, Ease","Phantom Claw, Lightning, Flame","Endure, Torble sea",1
1206,Bloody Eye,Hopper,??? (Bloody Eye),360,-50,2,3,190,209,157,301,269,108,3,4,3,4,4,3,A,6,"Power, Anger, Will, Ease",Flick Combo,"Endure, Torble sea",1
384,Frog Hopper,Hopper,??? (Frog Hopper),340,40,0,1,65,108,128,183,128,88,2,3,3,5,3,2,B,9,"Power, Anger, Will",Jump Blow,Swim,1
385,Frog Hopper,Hopper,??? (Frog Hopper),340,-10,0,1,75,117,124,189,122,65,2,3,3,5,3,1,B,10,"Power, Anger, Will, Hurry",Jump Blow,Swim,1
758,Frog Hopper,Hopper,??? (Frog Hopper),340,40,0,1,65,108,128,183,128,88,2,3,3,5,3,2,B,9,"Power, Anger, Will, Real",Jump Blow,Swim,1
1008,Frog Hopper,Hopper,??? (Frog Hopper),440,15,0,1,99,161,120,198,154,113,2,3,3,4,4,2,B,9,"Power, Anger, Will",Jump Blow,Swim,1
154,Emerald Eye,Hopper,Bajarl,320,-10,0,1,60,100,110,170,120,50,2,3,3,5,3,1,B,10,"Power, Anger, Will",,,0
751,Emerald Eye,Hopper,Bajarl,320,-10,0,1,100,130,130,190,140,90,2,3,3,5,3,1,B,10,"Power, Anger, Will, Vigor",,,0
1068,Emerald Eye,Hopper,Bajarl,320,-10,0,1,100,130,130,190,140,90,2,3,3,5,3,1,C,9,"Power, Anger, Will, Vigor",,,0
150,Draco Hopper,Hopper,Dragon,280,-55,1,2,70,100,140,160,120,90,2,4,4,4,3,2,B,12,"Power, Anger, Will",,,0
747,Draco Hopper,Hopper,Dragon,280,-55,1,2,70,100,140,160,120,90,2,4,4,4,3,2,B,12,"Power, Anger, Will, Fury",,,0
152,Hopper,Hopper,Hopper,300,-25,1,2,60,100,110,160,150,70,2,3,3,5,3,1,A,8,"Power, Anger, Will",,,0
517,Hopper,Hopper,Hopper,320,-25,1,2,66,128,118,177,156,85,2,3,3,5,3,1,A,8,"Power, Anger, Will",Lightning,,1
749,Hopper,Hopper,Hopper,300,-25,1,2,60,100,110,160,150,70,2,3,3,5,3,1,A,8,"Power, Anger, Will, Fight",,,0
1120,Hopper,Hopper,Hopper,450,17,2,3,17,17,17,17,17,17,2,3,3,4,3,3,A,8,"Power, Anger, Will",1-2-JumpBlow,,1
1182,Hopper,Hopper,Hopper,444,4,2,3,4,4,4,4,4,4,2,3,3,4,4,2,A,8,"Power, Anger, Will","Flick, Rapid Flick",,1
157,Snow Hopper,Hopper,Jill,320,5,2,3,70,100,110,150,130,60,2,3,3,4,3,2,B,11,"Power, Anger, Will",,Papas,0
754,Snow Hopper,Hopper,Jill,320,5,2,3,90,140,150,160,140,80,2,3,3,4,3,2,B,11,"Power, Anger, Will, Vigor",,Papas,0
1071,Snow Hopper,Hopper,Jill,320,5,2,3,90,140,150,160,140,80,2,3,3,4,3,2,C,10,"Power, Anger, Will, Vigor",,Papas,0
159,Sneak Hopper,Hopper,Joker,280,-70,3,4,70,90,110,160,110,60,2,3,4,5,3,1,B,10,"Power, Anger, Will, Real",,,0
756,Sneak Hopper,Hopper,Joker,280,-70,3,4,90,110,170,190,120,70,2,3,4,5,3,1,B,10,"Power, Anger, Grit, Will, Real",,,0
1073,Sneak Hopper,Hopper,Joker,280,-70,3,4,90,110,170,190,120,70,2,3,4,5,3,1,C,9,"Power, Anger, Grit, Will, Real",,,0
153,Mustachios,Hopper,Kato,360,-45,2,3,70,80,130,150,140,50,2,2,4,4,4,1,B,12,"Power, Anger, Will",,Meditate,0
750,Mustachios,Hopper,Kato,360,-45,2,3,90,80,170,160,180,80,2,2,4,4,4,1,B,12,"Power, Anger, Grit, Will",,Meditate,0
1067,Mustachios,Hopper,Kato,360,-45,2,3,90,80,170,160,180,80,2,2,4,4,4,1,C,11,"Power, Anger, Grit, Will",,Meditate,0
